Year,Jurisdiction_x,Pct_Econ_Disadvantaged,Pct_Not_Econ_Disadvantaged,Pct_Eligible_NSLP,Pct_Not_Eligible_NSLP,Did_Not_Finish_HS,Graduated_HS,Graduated_College,I_Dont_Know,White,Black,Hispanic,Asian_Pacific_Islander,American_Indian,Two_or_More,Avg_Score,Pctl_0,Pctl_10,Pctl_25,Pctl_50,Pctl_75,Pctl_90
2022,Maryland without Baltimore,38.36958538,60.75348796,38.36958538,60.75348796,6.419127361,11.25217482,10.8724394,55.64722947,35.42855535,30.18997268,21.20452045,8.130408005,,4.81939877,270.6809434,,216.0345001,240.1845016,268.9675018,300.4264984,328.2660004
2022,Massachusetts without Boston,39.91945825,59.754432,39.91945825,59.754432,4.186320082,12.51485314,11.22180711,60.49766013,61.81271042,7.274460839,20.40208485,6.384087834,,3.783003453,284.2242773,,233.4720001,257.1100006,284.0849991,311.212999,334.5985001
2022,Michigan without Detroit,47.12497229,52.87502771,47.12497229,52.87502771,3.679748796,13.04102412,13.9534332,59.21324223,69.21356381,15.76650648,6.816173567,2.822724919,,5.06125236,273.5115083,,224.9890007,246.2939995,272.9964996,300.1769989,322.1970001
2022,Nevada without Clark County,39.8402327,58.01909349,39.8402327,58.01909349,6.404977346,17.90578459,16.81336946,45.36494783,40.64011496,8.367969583,36.73488545,6.222884749,1.139546088,6.894599175,273.0666662,,226.9040001,248.2455002,272.2789993,296.9310028,320.7089996
2022,New Mexico without Albuquerque,78.97133789,21.02866211,78.97133789,21.02866211,10.49502699,19.12992937,14.77570065,40.52449133,21.5045104,1.825900199,62.5023423,1.053486691,11.74292682,1.370833595,258.6184351,,216.4369995,236.0979988,258.1264999,280.5539993,301.2189972
2022,New York without New York City,47.58320644,43.75483544,47.58320644,43.75483544,5.116582431,11.27274716,10.93863792,58.28344281,52.76411952,13.63661948,22.82919866,8.039843075,,2.335242948,277.0442502,,224.6085007,249.2715012,276.5355011,305.2009995,330.5205017
2022,North Carolina without Charlotte,35.69451336,64.30548664,35.69451336,64.30548664,6.954059352,13.6920221,12.85278174,53.79815389,47.35324107,24.17626424,20.22679752,2.790048069,,4.991494595,273.2726828,,225.3590004,247.5144997,273.0404984,298.8919998,321.549498
2022,North Carolina without Guilford County,35.00955399,64.96782995,35.00955399,64.96782995,7.029583421,14.10426841,12.54340094,53.53271925,45.86285953,24.61931602,21.36830405,2.950164871,,4.722509512,273.8677838,,225.6464996,247.9675011,273.6795044,299.5554993,322.4175003
2022,North Carolina without any TUDAs,35.25626349,64.74373651,35.25626349,64.74373651,6.822557324,13.80110701,12.90388686,53.7596015,48.39873277,23.20515452,20.37364612,2.549713669,,4.992777261,273.4354003,,225.4950005,247.7239998,273.2904999,299.0069977,321.614502
2022,Ohio without Cleveland,43.83950414,50.42809449,43.83950414,50.42809449,4.767198312,17.08648849,14.35588102,51.87940817,71.59937246,13.20455671,6.112571632,3.789988619,,5.177950331,276.7456585,,225.4024994,250.0395004,277.8974991,304.0970016,326.1619995
2022,Pennsylvania without Philadelphia,42.17711836,55.2984998,42.17711836,55.2984998,3.31472302,14.31308322,11.95915261,59.00233788,67.96580651,10.3234211,13.08288934,4.151698102,,4.419545687,275.815465,,225.5344994,249.0269997,276.2045013,302.9050018,324.7709976
2022,Tennessee without Shelby County,23.23284289,76.76715711,23.23284289,76.76715711,5.41604519,17.69423752,15.36741078,47.47801258,64.66375831,14.66262548,13.83827715,2.548293584,,3.93616857,274.3295555,,224.6665016,249.2324989,274.9269989,300.9819977,322.7345001
2022,Texas without Austin,58.97474631,38.00210671,58.97474631,38.00210671,11.32745184,17.4907952,12.12849021,44.6772582,27.88111921,12.41758285,50.98357136,6.148862781,,2.43061976,272.6643113,,226.0230003,247.3920013,271.9259995,297.5250015,320.4360031
2022,Texas without Dallas,58.23519143,38.70975551,58.23519143,38.70975551,11.07535505,17.34062958,12.01495378,45.28352849,28.50786916,12.18616665,50.4594361,6.232744504,,2.474270914,272.9617739,,226.2655006,247.6369995,272.2389999,297.8290024,320.7460007
2022,Texas without Forth Worth,58.50996716,38.46597505,58.50996716,38.46597505,11.23299719,17.38156623,12.06693431,45.0423233,28.18623282,12.23403514,50.78689822,6.196373053,,2.458722493,272.852129,,226.1350014,247.5340004,272.1240005,297.7124985,320.6664993
2022,Texas without Houston,58.26859959,38.67129124,58.26859959,38.67129124,11.24998367,17.41885816,12.08536513,45.11568866,28.49454409,12.08275624,50.62175128,6.170803002,,2.494743117,272.890133,,226.3224991,247.6349998,272.1714996,297.7064987,320.5669983
2022,Texas without any TUDAs,57.28647,39.49000827,57.28647,39.49000827,10.90167356,17.30090698,12.07018888,45.82107738,29.30952466,11.89874212,49.74489911,6.390170376,,2.520287416,273.4025459,,226.7449997,248.2340004,272.8324982,298.2525009,320.9415009
2022,Wisconsin without Milwaukee,35.00864328,64.69851619,35.00864328,64.69851619,3.224421604,11.54516989,11.55745449,63.47858043,71.94738668,4.108250488,13.78546063,4.032673898,1.677492662,4.44873565,284.0552986,,235.5299988,259.4925003,284.8984985,309.4599991,330.6674988
2019,National,46.71792059,46.27618137,46.71792059,46.27618137,6.585879664,13.92516242,13.17795839,54.26936459,49.39634792,14.25218682,25.84400592,6.052784293,0.961499289,3.493175756,282.0018594,,230.7769989,254.8160004,282.1019989,309.4549988,333.275499
2019,Albuquerque,69.10789902,30.58744448,69.10789902,30.58744448,10.62084797,16.62078759,13.80555869,45.01060619,20.7211117,2.310673139,66.33014015,2.270371174,5.591227663,2.776476176,266.7987711,,218.3335022,240.2020012,266.0280014,291.8649979,316.9185013
2019,Atlanta,70.91783719,29.08216281,70.91783719,29.08216281,6.105955882,16.26946821,12.39054128,53.66722506,15.43694868,73.82968487,8.154777138,0.713895059,,1.713975757,268.1654803,,220.6625008,241.0269997,264.9169998,292.7109955,322.3664993
2019,Austin,50.201361,49.52542914,50.201361,49.52542914,12.42989084,12.74995218,7.90087691,51.48551796,30.13462868,6.794626671,54.91542173,4.81718947,,3.070720864,282.2687892,,227.1905006,251.0380005,281.5594971,312.536998,339.0279999
2019,Baltimore City,52.74903774,47.15711515,52.74903774,47.15711515,8.755086132,22.37464165,16.50023739,39.52630826,9.019774117,80.63389303,8.088643706,1.608161327,,0.649527821,254.0531477,,210.5999985,230.0374985,252.5034996,275.9564987,299.0760025
2019,Boston,70.15277575,29.84722425,70.15277575,29.84722425,9.218864927,17.51760586,12.44004136,40.34638223,15.01314764,29.61444021,43.07918301,11.13376088,,0.930854681,278.7745864,,218.0184998,244.0364998,277.1250031,313.3515015,342.3945023
2019,Charlotte,39.33154128,60.66845872,39.33154128,60.66845872,7.696120178,12.01654476,10.53507058,57.41470543,27.11183588,38.97126019,25.98402884,6.218095344,,1.54341849,288.1374434,,232.1580009,258.3880005,288.648497,319.5140015,342.4150009
2019,Chicago,80.19214109,16.11329824,80.19214109,16.11329824,11.19314561,15.02403044,18.48289621,37.53948092,7.835304891,38.20871379,48.66747923,4.787258983,,,275.2641239,,225.4564995,248.8529984,274.1500015,301.8090012,325.851503
2019,Clark County (NV),65.46521826,32.8859708,65.46521826,32.8859708,12.33153372,19.94464766,15.153473,35.12389306,23.6044684,13.71725559,47.5117702,8.666154944,,6.202221246,271.6089351,,221.5580002,244.4324989,270.9755005,297.5460007,323.5315002
2019,Cleveland,96.79487388,3.024053926,96.79487388,3.024053926,11.96799917,21.29863848,15.78055289,36.76897436,14.15155601,64.88989815,16.89642288,1.164266458,,2.708628876,253.1436731,,211.8370003,231.0059998,252.2204994,274.1850006,294.8440018
2019,Dallas,88.03446032,11.96553968,88.03446032,11.96553968,24.92945405,20.07128076,11.18872079,22.79157443,4.482806031,20.37754957,72.5334252,0.997103848,,1.344200449,264.412206,,221.7299995,241.4309998,263.6880035,285.515004,308.7794998
2019,Denver,63.9891406,36.0108594,63.9891406,36.0108594,,,,,24.69746172,13.25818332,53.46041519,3.207317651,1.190208848,4.186413272,275.3138309,,221.1570023,246.3055,274.6044998,304.1134979,331.0974945
2019,Detroit,85.60325649,12.47226327,85.60325649,12.47226327,10.49906119,21.16157258,16.99508599,32.71265618,2.183316361,80.12806667,15.41209789,2.19951765,,,243.8430836,,204.9639999,222.1414993,242.5165009,263.8675003,284.6549988
2019,District of Columbia (DCPS),69.58086513,30.30376908,69.58086513,30.30376908,5.891169117,18.10617233,14.35259988,48.97147747,13.50456031,61.6834434,20.91249828,1.834179364,,2.065318643,268.585481,,213.2870003,236.9849998,265.3440002,297.7194977,330.8020004
2019,Duval County (FL),51.94386157,47.91384716,51.94386157,47.91384716,6.12126494,17.39017423,16.49135067,47.72623215,32.68298729,45.28291469,11.97607019,5.39333932,,4.407039385,274.1198218,,227.3550011,248.4954987,273.6919983,298.6360016,321.8684998
2019,Fort Worth (TX),87.62551404,12.37448596,87.62551404,12.37448596,19.86188306,23.77628669,13.93987614,21.70919782,8.989774079,21.87906619,65.37180362,2.06043045,,1.621786204,264.9705837,,220.7899979,239.9404991,263.2134995,289.512001,311.8009995
2019,Fresno,86.44214371,13.55785629,86.44214371,13.55785629,13.91809879,18.43294276,11.37984593,27.83480136,9.644771409,8.209330332,68.55327026,10.38295361,,3.107131018,253.5291256,,208.9935005,228.5699982,251.407,276.748999,300.9395004
2019,Guilford County (NC),52.06734882,47.93265118,52.06734882,47.93265118,7.357505688,13.83046699,11.25762739,56.90172926,32.66495638,40.73697821,16.22406375,6.095834553,,3.900498253,280.3203332,,227.173999,252.0735001,279.8635025,309.9235016,334.1160004
2019,Hillsborough County (FL),60.07966669,39.57361464,60.07966669,39.57361464,5.900603301,15.10128091,13.58187543,52.43361831,33.25226659,20.98410972,37.33741238,4.1684342,,4.187121189,276.3636359,,226.9805,248.5964996,275.3854996,304.0054962,327.7990005
2019,Houston,79.56863627,20.31084701,79.56863627,20.31084701,16.84413314,17.67890113,12.45363125,31.71275847,7.812634512,24.23412211,63.85569788,3.614212528,,,274.06507,,226.9799995,247.7855003,272.4509964,299.3824997,323.8945023
2019,Jefferson County (KY),60.79445957,39.20554043,60.79445957,39.20554043,5.44591202,16.02992234,14.04437223,51.46619574,42.38863918,38.37956312,10.28303674,4.797506245,,4.028925792,273.3268804,,224.0739998,245.8085007,273.312999,299.7965012,322.5130005
2019,Los Angeles,68.92841704,30.72947458,68.92841704,30.72947458,13.86634627,17.87913144,13.79882128,27.16601193,7.764980964,5.526098575,78.05175639,6.917187974,,1.518541491,260.6659795,,211.7605019,234.8550011,259.4380005,285.5224991,310.9815033
2019,Miami-Dade,71.65205854,28.29686839,71.65205854,28.29686839,5.606093408,14.8359401,13.77602692,50.15829043,7.449499913,16.35051253,73.92263075,1.347422825,,0.929933981,276.1282776,,229.256501,250.2985001,275.2190018,301.8645004,325.2954987
2019,Milwaukee,84.40519213,15.21024614,84.40519213,15.21024614,10.15276569,18.23669787,16.97108984,35.71205016,10.25451514,51.05862128,27.83017772,7.864866468,0.763145407,2.228673988,252.282736,,204.6034996,225.6910011,251.5175003,277.5755005,301.3394974
2019,New York City,74.14109905,25.85890095,74.14109905,25.85890095,8.859102134,14.88343459,11.5022431,42.35643555,14.57850744,24.16836999,42.2795843,17.875841,,0.744375566,272.9441597,,218.3134987,242.2789993,270.1324997,301.8080002,332.8565033
2019,Orange County (FL),,,,,,,,,,,,,,,,,,,,,
2019,Philadelphia,66.93079121,31.27003888,66.93079121,31.27003888,7.641008676,22.4253692,16.88582825,38.63822836,14.46827837,48.77914791,20.43096904,8.935372912,,6.902398346,256.4310758,,206.0375,227.7595016,252.4809998,283.4054993,313.3684982
2019,San Diego,58.12655237,41.78105305,58.12655237,41.78105305,8.542483765,13.05869095,9.900895096,53.1579038,24.98486288,7.210114728,43.6079404,15.92828157,,8.268800417,282.6110341,,229.2759987,253.3109985,281.1789978,312.012999,337.7594986
2019,Shelby County (TN),51.94690938,47.8318671,51.94690938,47.8318671,7.629477757,18.43726143,14.05903451,46.82864327,5.724418073,74.89143104,15.04740748,1.452177535,,2.616296114,265.2517661,,219.5055,241.1080017,265.912999,288.9324966,308.7300034
2019,California without Fresno,62.15112,37.65902727,62.15112,37.65902727,10.16777122,14.454071,14.56966728,41.33799888,20.40908194,5.267111103,55.96369997,14.02611475,,3.851575039,275.8716314,,223.5259995,246.1970001,273.9045013,304.250499,332.1214996
2019,California without Los Angeles,61.94962157,37.87435091,61.94962157,37.87435091,9.938133807,14.24761632,14.58800999,42.22853841,21.22181838,5.284870015,54.4653647,14.51351303,,4.017234679,276.7302234,,224.2635002,246.9885002,274.8960007,305.3139999,333.0324997
2019,California without San Diego,62.50492722,37.30594635,62.50492722,37.30594635,10.23707394,14.52236671,14.6069349,40.99358128,20.20813076,5.271523728,56.30950633,13.952512,,3.77281732,275.4981594,,223.1169991,245.8209976,273.5110016,303.8509995,331.8560013
2019,California without any TUDAs,61.69656439,38.12367324,61.69656439,38.12367324,9.912063713,14.21537304,14.70969569,42.22094182,21.30770121,5.213580628,54.4691261,14.54291067,0.510913537,3.955767859,276.9309747,,224.5480003,247.2100021,275.1739975,305.475499,333.1634979
—,Colorado without Denver,33.71111088,63.66543455,33.71111088,63.66543455,,,,,56.76201855,3.657693324,30.83021241,3.767514598,0.630227469,4.352333657,285.5424637,,234.077002,260.2410019,287.0514984,312.4524979,334.8719986
2019,District of Columbia without DCPS,72.46658333,27.42722583,72.46658333,27.42722583,5.021050355,18.33642302,18.94976502,44.90440933,5.472774823,77.39421511,13.85712285,0.986346035,,2.188453608,269.8061264,,219.5705002,243.5549988,269.2019974,294.6520035,320.4784988
2019,Florida without Duval County,57.51700674,42.44854443,57.51700674,42.44854443,6.067879294,14.77062111,13.92908822,53.051931,38.26002083,21.19426868,34.09949926,3.242837605,,3.054585169,278.7101166,,227.4309998,251.282,278.3550003,306.3220016,329.7195007
2019,Florida without Hillsborough County,57.05582736,42.93120958,57.05582736,42.93120958,6.084312171,14.85929873,14.07219271,52.86711107,38.43487065,22.2744271,32.85157653,3.259906429,,3.019063148,278.7048418,,227.4939995,251.4025002,278.3899994,306.1835007,329.6129959
2019,Florida without Miami-Dade,55.31737029,44.64547384,55.31737029,44.64547384,6.13398028,14.88386199,14.06973702,53.20200493,42.23435108,22.97442162,27.60519617,3.602730051,,3.409035819,278.8523536,,227.1264992,251.2735001,278.6275024,306.5610001,330.0445007
2019,Florida without Orange County,,,,,,,,,,,,,,,,,,,,,
2019,Florida without any TUDAs,55.01261192,44.98738808,55.01261192,44.98738808,6.158462243,14.72650536,13.98886234,53.57570994,43.66001792,21.98441837,27.44942285,3.449365382,,3.276413929,279.3589064,,227.1624992,251.8550003,279.2830002,307.3549988,330.6739975
2019,Georgia without Atlanta,58.74917668,38.97594661,58.74917668,38.97594661,7.698887443,14.06875271,12.99202376,53.36495176,41.03269463,34.22878386,16.99897058,4.38599341,,3.253116689,279.8053511,,229.7109993,253.1325005,279.4580002,306.9559982,330.7414993
2019,Illinois without Chicago,40.96940628,59.03059372,40.96940628,59.03059372,5.889480559,13.17620668,13.17710296,57.63940515,56.23824618,13.82455531,20.06234246,5.91304696,,3.696583361,284.1012997,,233.3565002,257.3345024,283.775499,310.8355011,334.6649963
2019,Kentucky without Jefferson County,55.18184484,44.71380464,55.18184484,44.71380464,6.687451716,16.92846054,16.10655805,51.13217132,83.71604919,5.378628716,5.538763911,1.530904942,,3.64345139,278.8539307,,231.0494987,254.7825012,279.0915024,303.9490021,325.8105011
2019,Maryland without Baltimore,39.10866932,59.49605608,39.10866932,59.49605608,4.758166072,12.58382707,12.27432944,59.08319676,38.55883668,30.52376426,17.57667601,8.279627698,,4.71223405,282.348235,,228.5580017,252.1800011,281.3084991,311.6815002,338.698999
2019,Massachusetts without Boston,25.98623139,73.58899707,25.98623139,73.58899707,3.637299759,12.04880699,10.99137532,64.8445039,63.73885619,8.179628679,16.97724868,6.907455528,,4.099938574,295.2027188,,241.4129997,268.0519974,296.9044983,323.6049957,346.4620041
2019,Michigan without Detroit,43.21641476,56.68406051,43.21641476,56.68406051,3.386199882,13.5709133,13.60229181,58.95690528,71.77899191,12.70733615,8.057170547,3.023459211,0.578544285,3.854497891,281.3811674,,234.2090012,255.5800018,280.799498,306.7090027,330.2700012
2019,Nevada without Clark County,37.99459955,59.79551128,37.99459955,59.79551128,8.640824985,13.99116031,18.52883123,45.71840739,48.74909593,3.956461567,36.26823242,4.718485591,0.93118014,5.376544357,278.2709169,,229.6550011,252.7290009,279.1154999,303.5530029,326.0915009
2019,New Mexico without Albuquerque,75.58679992,24.41320008,75.58679992,24.41320008,10.56806113,20.16974167,16.13450641,40.39196059,24.66732458,1.276700171,60.37084914,0.904075445,11.84940504,0.931645629,269.4090412,,223.7144997,244.7415009,268.5895004,294.2170029,315.9670013
2019,New York without New York City,35.70966988,59.91330019,35.70966988,59.91330019,4.473512082,11.36506547,10.76754795,62.68467012,63.45351633,13.3121633,16.17081194,4.390900793,0.635741815,2.036865819,284.6736968,,231.4344986,256.1230011,285.3699997,313.5520004,337.0474991
2019,North Carolina without Charlotte,43.89708752,56.05593867,43.89708752,56.05593867,6.415084792,13.72933512,13.13020443,55.91654724,52.51135996,22.32730132,16.57969915,2.840810749,1.28673376,4.454095062,283.1772774,,231.3040009,256.3010017,284.6415009,311.1264984,334.5
2019,North Carolina without Guilford County,43.0125887,56.9428255,43.0125887,56.9428255,6.49780795,13.54935873,12.96075833,56.01925252,50.93566151,23.08298062,17.55774785,3.018764739,1.219463299,4.185381979,283.8298741,,231.7315018,256.7694977,285.1865005,311.9910019,335.3400009
2019,North Carolina without any TUDAs,43.43098934,56.51935708,43.43098934,56.51935708,6.361594732,13.72359506,13.23648842,55.86063014,53.64356029,21.27706357,16.59998748,2.655117708,1.338594219,4.485676728,283.3402608,,231.6775009,256.5749977,284.8944977,311.1715012,334.526001
2019,Ohio without Cleveland,43.33940399,55.79977324,43.33940399,55.79977324,3.615929399,14.62630156,14.60276756,58.25298435,73.18876455,15.69513736,4.049449415,2.058469877,,4.859382993,286.4015856,,235.0784996,260.8224991,287.4145004,313.4905014,336.0404968
2019,Pennsylvania without Philadelphia,41.46625173,57.38006771,41.46625173,57.38006771,3.311289791,12.16381178,13.77875578,61.156598,69.70297656,13.91204691,9.120437563,4.217893948,,2.999528369,286.9877935,,232.0400002,258.5950005,288.3804977,316.1809998,339.2090042
2019,Tennessee without Shelby County,28.01755344,71.68464164,28.01755344,71.68464164,6.438396718,15.91445783,16.16362982,48.74720964,69.71224728,15.0267376,9.731167596,2.683511534,,2.755743046,281.770182,,233.1170013,255.613501,281.1695007,308.1825012,331.3544998
2019,Texas without Austin,57.65446878,39.01870947,57.65446878,39.01870947,10.91706536,16.72542844,12.70827447,46.30639016,27.78047909,11.55326254,53.36871511,5.10069521,,1.916786631,279.6166141,,233.5505013,254.7345001,278.7199997,304.0964981,326.7459991
2019,Texas without Dallas,56.76353094,39.86372428,56.76353094,39.86372428,10.5745767,16.58598012,12.68366803,46.98376787,28.41886003,11.25986427,52.89006434,5.203821257,,1.947102872,280.0481213,,233.8669998,255.1190002,279.1589996,304.6209991,327.2174957
2019,Texas without Forth Worth,57.10043377,39.56248779,57.10043377,39.56248779,10.80122495,16.56610899,12.62632158,46.74783501,28.09722335,11.33345614,53.20666308,5.143170816,,1.936507329,279.874285,,233.7515015,254.9859993,278.9360016,304.426001,327.0645004
2019,Texas without Houston,56.83266685,39.77594422,56.83266685,39.77594422,10.74157045,16.6407039,12.65231027,46.85772453,28.46968474,11.07172918,53.04413718,5.1458393,,1.981937494,279.8350669,,233.6980011,254.9549988,278.9220016,304.3764984,326.9889999
—,Texas without any TUDAs,55.55677911,40.85784333,55.55677911,40.85784333,10.1774455,16.48464898,12.73894479,47.86661741,29.43072028,10.69731547,52.27474967,5.316179623,,1.990054992,280.4719002,,234.5529999,255.7404999,279.6470016,304.9,327.385498
2019,Wisconsin without Milwaukee,35.19185222,64.0968658,35.19185222,64.0968658,3.700902208,11.7680981,13.26361985,62.21514161,74.28219044,4.859978111,11.71840828,4.079595442,1.125894603,3.933933123,291.6885839,,242.7919975,266.4669998,293.2574982,317.5890015,339.1065018
2017,National,45.80170259,47.12559519,45.80170259,47.12559519,6.542869096,14.43812708,13.23001389,54.98075681,51.38682945,14.28638201,24.42268016,5.885203965,0.974243317,3.044661102,282.8426762,,233.1030006,256.1095001,282.7089996,309.6859985,332.9464996
2017,Albuquerque,68.6559313,31.18131861,68.6559313,31.18131861,10.37053333,16.09724843,14.49203754,43.80174895,19.49634341,2.274810743,67.19476222,2.423012599,5.716245682,2.894825346,269.5580457,,220.6915009,242.9534996,268.5829987,295.2045029,321.2215027
2017,Atlanta,77.93077004,21.84278458,77.93077004,21.84278458,6.257815152,16.67363715,12.18700968,53.33630516,13.18741481,76.77150093,8.120911376,0.60223214,,1.215536223,264.8654134,,218.7290016,238.0004997,260.7400009,289.4015015,318.1164978
2017,Austin,50.3331599,49.42250445,50.3331599,49.42250445,14.68163272,14.47238265,9.578115743,47.54785786,29.45218718,7.774303178,55.81402855,3.955250759,,2.825759206,283.3613592,,228.9094994,252.8729988,284.5654999,313.6884995,335.7180008
2017,Baltimore City,67.87117818,29.67795298,67.87117818,29.67795298,8.396390612,22.46368776,17.37471686,39.42206317,7.470989247,83.81849543,6.30361996,1.551718276,,0.523913103,255.4929,,214.8639999,232.2385002,252.7479988,275.989502,301.2160004
2017,Boston,69.05375467,30.84794474,69.05375467,30.84794474,9.860304802,16.46807971,14.29616619,41.50786113,14.64100689,29.47869214,42.49790835,11.44080119,,1.529315998,279.6835535,,224.8550011,247.3630005,277.4160004,310.802002,339.1429993
2017,Charlotte,42.03761288,57.42095224,42.03761288,57.42095224,7.742093398,11.54425825,11.5280481,57.52941162,28.99823502,37.98697733,23.17146526,6.262673177,0.655111541,2.925537678,287.3911881,,230.6254997,256.3964996,288.7074982,318.3889999,343.5905014
2017,Chicago,81.65584922,18.2259745,81.65584922,18.2259745,9.662665175,16.58700181,16.91449541,38.44439276,11.52232377,35.51734144,47.9414346,3.898755161,,0.867261115,275.6315692,,227.5205002,248.6639992,273.3245026,300.9940002,327.2360016
2017,Clark County (NV),65.76182132,32.88741996,65.76182132,32.88741996,10.41514225,20.6002578,16.75787818,37.42404139,24.70783976,13.67664318,46.21716452,8.514380355,0.630412309,6.253559878,272.1677375,,224.7754997,245.4064987,270.7235016,299.0580017,322.3930023
2017,Cleveland,99.00488979,,99.00488979,,12.86336446,20.46220661,15.63154918,36.95783179,13.72858366,66.59227812,14.85769929,1.618295273,,2.791201052,257.2168755,,214.4590004,235.0554985,256.3919991,279.462999,301.2424973
2017,Dallas,91.18720242,7.741727506,91.18720242,7.741727506,27.42149164,18.94514254,13.61666019,21.81817678,3.936073461,20.0614473,73.65388905,1.563391402,,0.646265618,268.1937115,,225.4699989,243.7795013,265.4294998,292.2914978,313.6334991
2017,Denver,69.66063377,29.36440043,69.66063377,29.36440043,,,,,17.47639934,12.16198914,61.55513656,4.272003312,,4.135293675,271.5791963,,220.9280006,243.0519997,270.3674988,299.5904999,325.3859985
2017,Detroit,72.86829172,26.71496289,72.86829172,26.71496289,9.90808953,21.81093708,15.74682066,33.57877442,1.426317052,78.80973471,16.09828687,3.419632748,,,245.5858318,,208.3564995,225.1579987,244.2520004,264.4965027,285.1799942
2017,District of Columbia (DCPS),71.89334259,28.10665741,71.89334259,28.10665741,6.782948107,16.20021493,13.38827586,48.49511704,12.087795,66.4322412,17.34117441,2.125663139,,1.885644246,261.9713812,,207.8489998,231.2779999,259.0224991,290.2864975,321.7860016
2017,Duval County (FL),47.12025765,52.40753117,47.12025765,52.40753117,6.029379058,17.84914337,15.63392496,51.69951809,34.00521838,43.69395287,11.99467693,5.583112789,,4.331436472,275.4966049,,231.0014999,250.6720001,272.8434982,298.0950012,323.5605011
2017,Fort Worth (TX),77.13660545,22.7703697,77.13660545,22.7703697,23.88496696,20.14874952,14.01015065,24.3426648,10.93433404,22.21322153,65.18925448,0.697726486,,0.715477297,268.5014213,,224.7604996,243.8020004,267.7740005,291.8530029,312.9505005
