Year,Jurisdiction_x,Pct_Econ_Disadvantaged,Pct_Not_Econ_Disadvantaged,Pct_Eligible_NSLP,Pct_Not_Eligible_NSLP,Did_Not_Finish_HS,Graduated_HS,Graduated_College,I_Dont_Know,White,Black,Hispanic,Asian_Pacific_Islander,American_Indian,Two_or_More,Avg_Score,Pctl_0,Pctl_10,Pctl_25,Pctl_50,Pctl_75,Pctl_90
2017,Fresno,82.61417191,17.14763662,82.61417191,17.14763662,14.33707393,19.19120302,14.03500781,27.96842568,9.893560907,8.973244088,68.40472555,11.36038219,,0.897521713,254.618033,,210.2404991,229.8875008,253.6454994,277.9579971,300.5590012
2017,Guilford County (NC),45.12674919,52.57742144,45.12674919,52.57742144,6.410617141,14.0498554,13.64363024,54.24074032,35.49303237,39.3474298,13.66999088,6.491850498,0.647210594,4.350485861,276.4805192,,223.5734993,246.0599998,274.6020004,306.1639999,331.7605026
2017,Hillsborough County (FL),51.18288243,47.10903887,51.18288243,47.10903887,6.64336841,16.07034963,12.80865943,52.4577966,34.70298066,19.6956507,36.61887404,4.715283325,,3.841224082,277.2625666,,226.5314995,250.2159996,276.960498,303.6974991,327.6749985
2017,Houston,73.63414476,26.05887892,73.63414476,26.05887892,17.42194169,17.68138221,12.99010255,32.17360993,7.03477098,24.73575823,63.74084935,3.122575715,,1.132947807,273.4626713,,227.7644997,247.4160019,271.0779984,297.2954971,323.9494995
2017,Jefferson County (KY),59.73878629,40.08940577,59.73878629,40.08940577,4.429436548,14.99771665,16.65237461,53.17684799,45.37419951,38.08290483,9.071173286,3.773801191,,3.534905211,270.838022,,222.1335007,242.6979996,268.8485016,298.6095032,322.7699982
2017,Los Angeles,58.9841068,40.77493501,58.9841068,40.77493501,14.54673494,17.76908016,13.34058743,31.36338052,10.83552169,8.769892207,72.45402099,7.634744857,,,266.8162883,,219.8609993,240.8339996,264.8189972,292.1100006,316.9465012
2017,Miami-Dade,73.69283116,26.21486218,73.69283116,26.21486218,5.686170261,14.22825267,13.24145147,53.26711027,7.195966046,21.45976428,69.44387638,1.33458361,,,273.5985344,,228.0184998,248.8260002,271.723999,297.8930008,321.3845016
2017,Milwaukee,81.736525,11.39129539,81.736525,11.39129539,10.57272441,18.62972299,15.91115404,38.33307469,11.61575406,50.04209761,29.68051748,7.36423107,0.551102016,0.746297762,254.2404896,,209.6334991,229.5265007,252.4419998,278.0259995,302.1205002
2017,New York City,68.35301519,31.56153467,68.35301519,31.56153467,8.770043536,13.43376698,12.53180466,44.63348756,16.68666357,21.73012827,41.60126107,19.14554806,,0.672169157,274.8449813,,222.6589996,245.2699989,272.7624969,303.225499,329.7165024
2017,Orange County (FL),,,,,,,,,,,,,,,,,,,,,
2017,Philadelphia,66.61665545,32.99548333,66.61665545,32.99548333,8.586967007,21.19143156,17.43161563,36.53114449,13.98758307,53.02592878,17.87298638,10.35241638,,4.654266353,260.2559677,,213.7510002,232.9710007,256.795504,284.0634964,314.2160004
2017,San Diego,57.93731775,41.54154526,57.93731775,41.54154526,9.263060621,10.6787096,12.69387001,52.53454222,24.57288445,7.477068748,43.29563577,17.53592065,,7.036849729,282.8084348,,230.5305016,253.0719994,281.639502,312.7725021,337.2819977
2017,Shelby County (TN),53.79783822,46.20216178,53.79783822,46.20216178,7.269892117,18.41260692,12.72833441,47.21898682,7.013066055,77.24129147,11.34307374,2.13659535,,2.155347273,256.798349,,211.8300011,231.9925003,255.1475006,279.7959976,303.9439987
2017,California without Fresno,55.30253956,42.71119468,55.30253956,42.71119468,9.619687998,16.01655748,14.8338431,43.80006861,24.29032949,5.947538712,53.4830736,13.31881788,,2.495955881,276.8974385,,224.5035004,248.0435005,275.5904999,304.5944977,331.6529984
2017,California without Los Angeles,55.34296992,42.54887137,55.34296992,42.54887137,9.27047477,15.91105375,14.94756653,44.63248701,25.21842286,5.752929372,52.10675481,13.76283445,,2.675560594,277.4480714,,224.6760002,248.4180008,276.2349991,305.2325012,332.4470001
2017,California without San Diego,55.58109282,42.42851357,55.58109282,42.42851357,9.680989616,16.14267939,14.86009357,43.46885433,24.1151896,5.957438212,53.83216748,13.22422571,,2.400140018,276.5337047,,224.1665009,247.6914993,275.2419998,304.2375015,331.2660004
2017,California without any TUDAs,54.94038822,42.89764421,54.94038822,42.89764421,9.205301015,15.96444324,15.00053744,44.70280388,25.42954465,5.679025477,52.05884505,13.72388554,,2.617560418,277.6450231,,224.8790009,248.6480003,276.4459976,305.3820007,332.5489975
2017,Colorado without Denver,35.04759978,63.16023767,35.04759978,63.16023767,,,,,57.80889344,3.036988614,31.40962739,3.656650848,0.57971267,3.508127041,287.6601102,,237.1675011,262.3744995,288.362001,314.9945023,336.6909958
2017,District of Columbia without DCPS,81.67674168,18.32325832,81.67674168,18.32325832,4.970827374,17.95556666,17.24463763,47.48643366,5.990587894,76.15910839,14.71250357,1.64186055,,1.316293615,270.1234859,,222.1830002,243.0635002,268.0675003,294.0245026,323.9089996
2017,Florida without Duval County,57.277969,42.23551293,57.277969,42.23551293,6.32450435,14.16560571,14.02732095,53.01943137,40.21044105,19.85143642,33.26705691,3.303168462,,2.977510757,279.2740221,,233.8714996,253.8490005,277.7274994,304.3289978,327.2904984
2017,Florida without Hillsborough County,57.36428875,42.25718586,57.36428875,42.25718586,6.283393815,14.16126868,14.2056421,53.01035543,40.41996786,20.91988406,32.03141731,3.279922598,,2.961496835,279.2836966,,234.3555,253.9420006,277.5954971,304.1379974,327.1094971
2017,Florida without Miami-Dade,54.32370665,45.1309146,54.32370665,45.1309146,6.406839997,14.3287258,14.22096947,52.92028802,44.905557,20.72451838,26.80829284,3.707160307,,3.423018235,279.9542807,,234.6420006,254.4474998,278.3315002,304.9145004,327.9420013
2017,Florida without Orange County,,,,,,,,,,,,,,,,,,,,,
2017,Florida without any TUDAs,55.05517618,44.52114977,55.05517618,44.52114977,6.401823242,13.94868859,14.29671946,53.03677917,46.6015438,19.58593148,26.55381973,3.496110199,,3.328382332,280.4878,,235.7805008,255.0230003,278.8814987,305.3785019,328.075502
2017,Georgia without Atlanta,56.00196076,40.01376722,56.00196076,40.01376722,7.029169526,14.61629884,12.23088925,56.28293193,42.4888953,34.34254866,15.66980971,3.998163072,,3.274238089,281.4595176,,234.8349991,255.4205009,280.4755005,307.0140015,330.0374985
2017,Illinois without Chicago,41.82797881,58.17202119,41.82797881,58.17202119,5.632749772,13.67449427,12.7340115,56.52842305,58.51131798,10.53451514,23.14254192,4.174643341,,3.324189754,282.828018,,232.9950012,256.0899994,282.151001,309.1844986,333.5099976
2017,Kentucky without Jefferson County,54.15249021,45.64562446,54.15249021,45.64562446,6.18068142,18.3905056,16.4402795,51.01406958,83.25460687,7.172403782,4.843422499,1.492884247,,3.141904967,278.7973436,,231.393,253.2155006,278.5205017,304.3069977,326.899498
2017,Maryland without Baltimore,39.14790815,60.44647068,39.14790815,60.44647068,4.527779833,13.58777281,12.4306558,60.79955953,42.93302619,30.22274884,14.46989004,7.292695176,,4.929991223,283.1526874,,232.9205002,255.1629997,281.862001,311.6394974,336.3010025
2017,Massachusetts without Boston,23.31669114,75.09214927,23.31669114,75.09214927,3.950773658,11.56841485,10.76109334,66.42222222,67.77615455,7.353926973,14.91782873,6.761599904,,3.060351016,297.8927892,,246.3889999,272.2075012,299.5559998,324.5439957,346.7324982
2017,Michigan without Detroit,40.07721687,59.30024326,40.07721687,59.30024326,4.234016559,13.54780911,14.26780819,59.52151613,72.38032556,13.1173376,7.134463186,4.068743745,0.6066226,2.69250731,280.4113887,,229.8214996,253.2004974,280.6369995,306.9220001,331.1900024
2017,Nevada without Clark County,38.48107802,60.62383421,38.48107802,60.62383421,7.543815963,18.83799735,13.22921875,47.97966753,51.36987599,3.453779511,32.62922453,4.457866391,2.7583955,5.330858084,283.1017509,,236.7205002,257.694001,282.7279999,308.2304977,330.636998
2017,New Mexico without Albuquerque,76.3050834,23.65602966,76.3050834,23.65602966,12.10635691,19.12590729,15.87085786,39.33957763,24.96697126,1.317435796,60.68373866,1.008957407,10.94151812,1.081378761,269.3089582,,224.5289993,245.1724998,269.1099991,292.7820023,314.4799973
2017,New York without New York City,40.06976469,58.08250435,40.06976469,58.08250435,5.253494948,10.79027121,9.896926193,63.51503868,65.18449025,14.12585818,14.48346705,4.235487075,,1.698559392,285.0303855,,235.6125,258.5170013,284.7164978,312.2259979,334.9289993
2017,North Carolina without Charlotte,47.5258335,47.49231615,47.5258335,47.49231615,6.9003821,15.59824103,11.41634574,55.0608794,53.04545872,24.17726794,14.5578758,2.823905015,0.945518245,4.449974281,281.3504893,,228.3670013,252.982,281.6545029,310.0059998,333.9254974
2017,North Carolina without Guilford County,47.09673741,48.23133921,47.09673741,48.23133921,7.008473825,15.27075017,11.31739401,55.347429,51.51734061,24.80032713,15.463976,2.98453279,0.931380466,4.302443011,282.1982908,,228.8695015,253.7244995,282.5550003,311.0059998,335.1710022
2017,North Carolina without any TUDAs,47.65911553,47.20981121,47.65911553,47.20981121,6.927268314,15.68324145,11.29407638,55.10590189,54.0205904,23.33448386,14.60720259,2.620130917,0.962090839,4.455501398,281.6210423,,228.7130005,253.4165009,281.9740036,310.2084976,334.010498
2017,Ohio without Cleveland,42.54474952,55.2088829,42.54474952,55.2088829,4.469027569,15.37255648,13.62240095,58.57579267,73.50153501,14.80964456,4.137324705,2.57970693,,4.787671509,288.3868676,,235.7900002,261.3670029,289.123999,316.9330002,338.4514984
2017,Pennsylvania without Philadelphia,43.65231147,56.306639,43.65231147,56.306639,4.582203393,15.67095097,16.22574689,55.98929634,74.32391638,11.72077777,8.387282811,3.374136875,,1.951354355,288.2371936,,238.3954987,261.8069977,288.9300003,315.2719986,336.8520004
2017,Tennessee without Shelby County,45.34028137,54.4719474,45.34028137,54.4719474,6.691286572,18.30940809,15.43447823,49.4532918,73.7241756,13.68352979,8.752477999,1.727627722,,1.921085227,281.1842793,,235.4735001,257.1990005,281.4460007,306.2530029,326.8375
2017,Texas without Austin,56.90538039,41.75132681,56.90538039,41.75132681,10.60886439,18.20696412,13.74766557,44.711032,28.18921738,12.12860938,51.42215602,5.534291593,0.667442137,2.058283485,282.3054728,,234.6550003,256.0414978,281.9744995,307.6944992,330.8580002
2017,Texas without Dallas,55.87578457,42.78958748,55.87578457,42.78958748,10.21009895,18.13292159,13.69099657,45.37510585,28.86807448,11.84890786,50.88106631,5.619313425,0.674679364,2.107958565,282.7051641,,234.8760002,256.4620049,282.4779968,308.1845001,331.3085007
2017,Texas without Forth Worth,56.49209995,42.1608394,56.49209995,42.1608394,10.45966455,18.12329168,13.68401097,45.06970392,28.47888238,11.90700461,51.26914996,5.5875222,0.666934859,2.09050599,282.5378654,,234.7485001,256.2720039,282.2789978,308.0090012,331.0984985
2017,Texas without Houston,56.23108467,42.40604081,56.23108467,42.40604081,10.43230314,18.17081673,13.71321881,45.18626715,28.93806209,11.62926611,51.0616297,5.594277972,0.675231269,2.101532856,282.6262769,,234.8345009,256.393,282.4354965,308.0889984,331.0859985
2017,Texas without any TUDAs,54.94999168,43.63954109,54.94999168,43.63954109,9.64511862,18.17199843,13.77487667,46.18179298,29.96419709,11.2640381,50.08919885,5.82056575,0.705849967,2.156150244,283.2752431,,235.5745003,257.1114998,283.1095016,308.7060013,331.7319992
2017,Wisconsin without Milwaukee,31.83968826,67.09544782,31.83968826,67.09544782,3.761120656,12.62076549,13.05764381,62.19922878,78.90859876,4.269375954,9.592849021,3.698315277,1.215211951,2.315649035,290.8997309,,244.6435013,266.598497,291.0970016,316.7020004,337.2530014
2015,National,48.50122291,44.35272324,48.50122291,44.35272324,7.595275375,15.41569021,14.15112399,51.4360707,52.05817524,14.86022865,23.92650637,5.722215391,1.045172252,2.387702096,282.2219089,,234.5784996,257.7075027,282.8719986,307.699501,329.0009979
2015,Albuquerque,67.91677092,31.74211122,67.91677092,31.74211122,12.52861413,19.9088059,14.20961769,38.77832399,22.52114606,2.304807029,68.33589291,2.787786591,3.588339213,,270.7241767,,224.0395004,247.7814995,271.7899979,294.6459991,316.0824982
2015,Atlanta,80.6064567,19.18901173,80.6064567,19.18901173,6.920378893,19.32776904,13.11218662,48.66652189,10.78468299,80.55248381,6.212304277,0.815033516,,1.635495408,266.3720028,,220.2145004,240.7270012,263.0824997,290.738002,319.9874985
2015,Austin,55.6077099,44.3922901,55.6077099,44.3922901,15.45217137,14.79702924,9.130214572,42.6588381,27.32891689,7.850692666,58.15786121,3.962170225,,2.587094165,283.9936428,,234.6169998,256.8390022,282.9219986,311.4340012,336.6689972
2015,Baltimore City,76.62364219,22.98296204,76.62364219,22.98296204,9.453443143,25.94306526,18.27969568,32.68197244,7.012173036,82.64727906,8.060360934,1.305852607,,0.673356649,255.2373718,,209.3469986,230.5779984,253.8900002,278.0625,304.0055008
2015,Boston,100,,100,,9.09000734,19.04478339,13.97653036,36.49801479,13.55273767,34.78124509,39.72421435,10.74339048,,0.982577566,281.1455465,,227.4195,252.2705002,281.289502,309.164003,335.3029999
2015,Charlotte,61.41038264,37.92861771,61.41038264,37.92861771,6.762082499,11.02314833,14.04616651,55.96169999,30.97614403,39.694216,21.57009879,5.619410921,0.549390789,1.590739473,286.2296277,,234.7219986,257.6464989,286.2010025,315.8845001,339.8284973
2015,Chicago,86.05330275,13.87746969,86.05330275,13.87746969,11.46749132,18.2342864,17.70221429,35.41066951,8.913334193,42.62275581,45.02814994,3.309305014,,,274.879456,,228.0014984,249.7759995,273.502002,299.223999,324.302002
2015,Clark County (NV),,,,,,,,,,,,,,,,,,,,,
2015,Cleveland,100,,100,,13.91654478,22.91842868,16.37828776,26.74967121,12.57511786,66.88718261,15.84295895,1.35014978,0.598121061,2.746469734,254.3228182,,212.4890007,231.6664993,253.4585014,276.2694977,297.8050003
2015,Dallas,89.51149128,10.37470388,89.51149128,10.37470388,27.90901531,18.89099986,12.31649015,18.29549551,3.800011822,22.42148969,72.08124833,1.233744208,,,270.8713197,,229.6125,248.255999,269.997998,293.0279953,314.4320038
2015,Denver,,,,,,,,,,,,,,,,,,,,,
2015,Detroit,—,27.68894401,71.914921,27.68894401,10.65228645,22.17923136,18.02732531,31.4887987,1.298825622,81.60007167,14.21766591,2.694966224,,,244.1558764,,204.9314987,223.1610008,244.086499,264.1765015,284.5124969
2015,District of Columbia (DCPS),78.60077139,21.30108345,78.60077139,21.30108345,6.562760223,22.35616206,14.43153145,41.78972058,9.10854847,71.96477431,15.30157615,1.771785702,,1.753851979,258.3663039,,202.9014992,228.9989998,257.7935013,286.5134979,315.5165009
2015,Duval County (FL),43.95961472,56.04038528,43.95961472,56.04038528,5.727694324,18.29275785,16.82297733,47.62717946,37.98471742,42.78505646,9.88995855,5.672279392,,3.427946461,274.5281812,,234.7005013,252.5279991,273.9129974,295.7934998,315.5755005
2015,Fort Worth (TX),,,,,,,,,,,,,,,,,,,,,
2015,Fresno,81.2026421,18.7973579,81.2026421,18.7973579,16.17143589,19.3405826,13.09168417,25.41390186,10.28511191,8.482968879,66.74038891,11.98103263,,2.076484763,256.8713111,,212.6135002,233.0105003,256.3994995,281.0549973,303.6065018
2015,Guilford County (NC),,,,,,,,,,,,,,,,,,,,,
2015,Hillsborough County (FL),62.33336602,37.31850473,62.33336602,37.31850473,8.562833907,14.88396693,14.51260353,47.84177862,34.23288663,22.62066824,34.89257936,4.321048355,,3.844126687,275.6213297,,227.9504997,250.1535004,275.7630005,301.5609985,323.0644974
2015,Houston,75.92814639,24.07185361,75.92814639,24.07185361,17.91456758,17.04043719,14.21959108,28.56651845,7.399806045,25.39360853,61.53465592,4.624276115,,0.783567904,276.484872,,230.0984985,251.7590004,275.4720032,301.1425003,325.5004974
2015,Jefferson County (KY),57.62523433,42.1998158,57.62523433,42.1998158,6.400338098,16.62705364,17.94827805,45.6262135,49.49014987,36.29812829,7.482916616,4.211962521,,2.462298892,271.5862491,,220.9510017,244.0584999,270.2875,300.1469986,324.1990021
2015,Los Angeles,84.40096934,15.26035799,84.40096934,15.26035799,16.81919358,17.96694171,12.78152763,25.56345907,10.11104755,8.291375649,75.16806356,6.244183912,,,263.4835774,,218.2349991,239.8240005,263.3875,286.6810013,308.8565002
2015,Miami-Dade,72.77598349,27.15471436,72.77598349,27.15471436,5.558177692,14.93589815,15.68036609,49.49599871,9.349442302,21.23562341,67.86480003,0.768944634,,0.731063586,274.4980681,,228.3599991,250.3149994,274.7144974,299.7750015,320.4659958
2015,Milwaukee,,,,,,,,,,,,,,,,,,,,,
2015,New York City,79.14188463,20.73547347,79.14188463,20.73547347,8.692611802,14.50376797,13.75612945,41.29760757,14.94943489,30.00993694,37.34785576,17.25791388,,,275.3606702,,226.0904999,248.5134987,274.1339996,302.2660034,327.7684982
2015,Orange County (FL),,,,,,,,,,,,,,,,,,,,,
2015,Philadelphia,59.86511637,38.02334313,59.86511637,38.02334313,9.315382711,21.86052753,16.32811452,35.34006914,18.8883936,50.69477741,18.7473392,8.741385421,,2.928104374,267.0877725,,219.1414993,240.9230003,265.0675003,291.3060028,318.2080002
2015,San Diego,64.38521936,35.61478064,64.38521936,35.61478064,10.09571673,15.32941141,13.68488574,44.36029983,22.28586423,8.092481994,43.66127889,18.09641006,,7.863964829,280.4021138,,229.3870018,255.4384987,282.0214996,306.8685013,329.3600006
2015,Shelby County (TN),,,,,,,,,,,,,,,,,,,,,
2015,California without Fresno,60.01487681,37.62572044,60.01487681,37.62572044,12.8893022,16.60988405,13.8343185,39.56761742,25.03713084,6.584868705,53.1827899,12.88610612,0.925181116,1.383923312,275.5118317,,226.8159973,249.7345001,276.0260025,301.5815002,324.1244965
2015,California without Los Angeles,58.08232255,39.40473833,58.08232255,39.40473833,12.57730141,16.51959082,13.9193936,40.65258704,26.20048897,6.454174546,51.37985707,13.4656849,0.985471691,1.514322822,276.3754744,,227.5110023,250.580999,277.0604996,302.5725037,324.8420013
2015,California without San Diego,60.16360074,37.46467348,60.16360074,37.46467348,12.96555087,16.65732652,13.82904289,39.3499773,24.92908412,6.580977777,53.46794398,12.79651169,0.934440533,1.291041899,275.2462587,,226.5770012,249.4125008,275.7185028,301.3435028,323.8774994
2015,California without any TUDAs,57.71512456,39.7009432,57.71512456,39.7009432,12.57886061,16.50801774,13.93264926,40.76107428,26.44604584,6.403499125,51.338359,13.40363786,1.008431215,1.400026961,276.5263534,,227.6845016,250.7244995,277.2134995,302.725502,324.9529999
2015,Colorado without Denver,,,,,,,,,,,,,,,,,,,,,
2015,District of Columbia without DCPS,73.26751837,26.73248163,73.26751837,26.73248163,6.942525954,21.14696553,19.16802033,41.25926587,3.980955149,82.13218114,11.81153375,0.814453239,,1.037227902,268.9844718,,221.7484993,244.7160004,268.835498,294.4305008,315.7540024
2015,Florida without Duval County,64.27753918,35.53063584,64.27753918,35.53063584,8.035917259,17.34267691,15.68834529,45.07894069,40.6603938,21.93913012,32.00461268,2.682985548,,2.655743331,275.3601269,,229.773999,250.6540009,275.0184967,300.5615021,321.8799973
2015,Florida without Hillsborough County,63.48600639,36.3453681,63.48600639,36.3453681,7.879171159,17.60814282,15.84756743,44.95219459,41.1118412,22.86947027,30.69251416,2.677703219,,2.585476502,275.2970298,,230.1750008,250.7830002,274.9024994,300.2144989,321.5095016
2015,Florida without Miami-Dade,62.08918484,37.71153076,62.08918484,37.71153076,8.264471424,17.72292291,15.74569358,44.59384036,44.8698652,23.07266255,25.93223151,3.096996146,,2.96104827,275.4383393,,230.2155006,250.7849998,275.0085022,300.4324997,321.8149994
2015,Florida without Orange County,,,,,,,,,,,,,,,,,,,,,
2015,Florida without any TUDAs,63.11459804,36.69090186,63.11459804,36.69090186,8.378627626,18.00026205,15.81814702,44.06333215,46.4379586,21.978211,25.87902038,2.813064077,,2.836942707,275.471063,,230.2580002,250.7359993,274.9959976,300.5785004,321.9324997
2015,Georgia without Atlanta,59.13418348,33.83010423,59.13418348,33.83010423,8.517121351,15.5969213,13.51454593,51.51684346,43.45438881,35.17021691,14.25145556,3.787212248,,2.989248032,279.0343241,,233.7545013,254.7845016,277.7085007,303.1369995,327.3065018
2015,Illinois without Chicago,43.27688747,56.6571154,43.27688747,56.6571154,6.953309801,14.40859396,13.98400742,53.91488179,59.02525852,10.27582332,21.59661169,5.977645088,,2.833449892,283.5821393,,237.443,261.4919983,284.5059982,307.5304993,327.4044968
2015,Kentucky without Jefferson County,55.60090241,44.39909759,55.60090241,44.39909759,6.785794593,19.6175036,19.19270636,45.42554133,86.99917317,5.936338508,3.938902036,0.675662796,,2.309633092,278.9514722,,235.6114998,256.3795013,278.6124985,302.1394989,322.5365021
2015,Maryland without Baltimore,36.10640847,63.24030621,36.10640847,63.24030621,3.864825357,15.15798385,13.62718551,58.2428394,47.82642987,29.65910708,11.04409562,6.567685041,,4.582338629,285.7177397,,236.9510002,260.1839996,285.7994995,311.8644989,334.0955017
2015,Massachusetts without Boston,40.15929566,59.74513722,40.15929566,59.74513722,4.637624267,11.77570761,11.69143851,63.83281022,69.07747238,7.77639698,13.43152758,6.96047557,,2.65050826,297.7671851,,245.6585007,272.1649994,300.5849976,325.3980011,345.6750015
2015,Michigan without Detroit,44.02630772,55.82624562,44.02630772,55.82624562,3.997445088,15.95464624,15.20061147,56.49706523,71.02976765,18.33723267,3.690398158,3.427593321,1.111490922,2.403517274,279.1007996,,232.6814995,255.2370003,279.2639984,303.614003,325.5475006
2015,Nevada without Clark County,,,,,,,,,,,,,,,,,,,,,
2015,New Mexico without Albuquerque,72.67919052,26.25736692,72.67919052,26.25736692,11.61651617,20.36788523,16.33915882,38.31880954,25.19347148,1.722229917,59.89613296,0.841804233,11.70724446,0.639116946,270.9673538,,228.2110001,249.1195,271.3440018,293.6975067,314.0400024
2015,New York without New York City,45.25793489,52.41055738,45.25793489,52.41055738,5.355873286,14.66076159,12.08131666,55.96319531,64.53336804,14.40355481,14.64408714,5.064886767,0.523393424,0.830709817,282.6872548,,236.8214989,260.3095016,283.6514984,306.6534973,326.4175003
2015,North Carolina without Charlotte,57.16548776,41.8851634,57.16548776,41.8851634,9.030723137,15.5740955,15.69266434,47.02640726,53.98350714,23.73051012,15.59279993,2.672709486,1.217629955,2.802843366,280.8347621,,231.9914993,255.1840004,281.6664978,306.6589966,329.4094971
2015,North Carolina without Guilford County,,,,,,,,,,,,,,,,,,,,,
2015,North Carolina without any TUDAs,57.16548776,41.8851634,57.16548776,41.8851634,9.030723137,15.5740955,15.69266434,47.02640726,53.98350714,23.73051012,15.59279993,2.672709486,1.217629955,2.802843366,280.8347621,,231.9914993,255.1840004,281.6664978,306.6589966,329.4094971
2015,Ohio without Cleveland,45.69880027,54.30119973,45.69880027,54.30119973,5.166439245,16.80964315,16.12990584,53.50629149,76.02479667,14.52384251,3.113372372,2.418977712,,3.879340817,285.6771685,,239.6584991,263.0155029,286.4470016,309.9180023,330.588501
2015,Pennsylvania without Philadelphia,45.5610666,54.34628603,45.5610666,54.34628603,4.219696097,18.53143166,15.23005435,54.56136072,71.99547046,15.30330787,6.961478725,3.25719833,,2.264933705,284.7136672,,233.7040009,259.3169983,286.1979996,311.8000015,332.5590012
2015,Tennessee without Shelby County,,,,,,,,,,,,,,,,,,,,,
2015,Texas without Austin,56.45305474,42.06856459,56.45305474,42.06856459,11.51377775,17.34055561,15.2447516,42.93097083,31.475523,10.74988018,52.26748898,3.749831963,,1.543103145,283.7906837,,240.9849991,261.7190002,283.910498,306.4039978,326.8595016
2015,Texas without Dallas,55.50400397,43.00034277,55.50400397,43.00034277,11.10748566,17.25975525,15.23867568,43.6235157,32.19978164,10.37716732,51.79125606,3.824206535,,1.593169003,284.1597325,,241.3185013,262.1339981,284.2925003,306.765004,327.2639954
2015,Texas without Forth Worth,,,,,,,,,,,,,,,,,,,,,
2015,Texas without Houston,55.78059021,42.7124279,55.78059021,42.7124279,11.35325102,17.31360689,15.1903152,43.41641852,32.23129833,10.21130189,52.03906591,3.723280041,,1.584041398,284.0412883,,241.2809998,262.0564987,284.161499,306.6084991,327.0240036
2015,Texas without any TUDAs,54.77895231,43.64967167,54.77895231,43.64967167,10.79876689,17.30517651,15.3682526,44.17434773,33.1523259,9.883664687,51.34930947,3.79376817,,1.606733466,284.434121,,241.863002,262.5565018,284.5840027,306.8724991,327.1934982
2015,Wisconsin without Milwaukee,,,,,,,,,,,,,,,,,,,,,